,win1,elo_dif,tc_abs_distance,oro0_dist_TC_0,oro1_dist_TC_0,oro2_dist_TC_0,oro0_dist_TC_1,oro1_dist_TC_1,oro2_dist_TC_1,oro0_angle_TC_0,oro1_angle_TC_0,oro2_angle_TC_0,oro0_angle_TC_1,oro1_angle_TC_1,oro2_angle_TC_1,piedra0_dist_TC_0,piedra1_dist_TC_0,piedra0_dist_TC_1,piedra1_dist_TC_1,piedra0_angle_TC_0,piedra1_angle_TC_0,piedra0_angle_TC_1,piedra1_angle_TC_1,baya0_dist_TC_0,baya0_dist_TC_1,baya0_angle_TC_0,baya0_angle_TC_1,bosque0_dist_TC_0,bosque1_dist_TC_0,bosque2_dist_TC_0,bosque0_dist_TC_1,bosque1_dist_TC_1,bosque2_dist_TC_1,bosque0_angle_TC_0,bosque1_angle_TC_0,bosque2_angle_TC_0,bosque0_angle_TC_1,bosque1_angle_TC_1,bosque2_angle_TC_1
10,0.0,-111.0,0.5583615120376761,0.1042197993743638,0.17774510613208525,0.20972233899290807,0.10808044012211371,0.17302527023711017,0.19425494936181806,0.3455904071939357,0.6030973242800973,0.7222785364176623,0.4903404805278872,0.2568259751556312,0.6837888211795548,0.12083894563115816,0.1531927464931842,0.1242359461367764,0.15811870818757107,0.6766234287168684,0.007950413409373571,0.17874580827972747,0.8004708088107295,0.11696303734528568,0.10141214832614977,0.15791817884318052,0.3134990765599113,0.13615801047700493,0.1890530969066699,0.23234435711270904,0.12952453505980976,0.17541010106546423,0.2028093751428575,0.6824520216553908,0.4123788616751691,0.7976532007421306,0.16276970497228846,0.9496568081504259,0.5274223052199071
11,0.0,-175.0,0.6084728899568985,0.09848026079667754,0.16801416537192632,0.1967234194491485,0.11832989094021616,0.1729811705115979,0.20574667811811842,0.30111470198818746,0.905697409382898,0.27965281525292435,0.7735717703147038,0.5508842931350639,0.197918627661715,0.12524390267094845,0.1531927464931842,0.11950826984983091,0.1531927464931842,0.18839734178861042,0.8055486631505364,0.1454329079051504,0.9793514015639665,0.10722243164604266,0.10069912135929843,0.7223812086611677,0.36312435215695715,0.14663761628393457,0.15934755835090086,0.1770512957693539,0.14253354945202526,0.1570785232422766,0.21599306889783115,0.04885709959874285,0.41961024883791603,0.39946811354643735,0.6736194556169314,0.65992399178538,0.08602448860763716
12,1.0,-41.0,0.6116743478457307,0.10520120307386593,0.17010137788908597,0.19981146509154887,0.09732885169920956,0.18156710541706406,0.20321887854639945,0.6803359685603614,0.2235627360903754,0.124174126746345,0.6347580110536507,0.27780523386886014,0.420561438308477,0.1262631490677308,0.15191747252054733,0.12287252032085932,0.15393797261904713,0.2241439237125651,0.7981570523730518,0.11608815936324364,0.8550462201072089,0.10611779458754785,0.10026041666666674,0.30810100019664105,0.34332428767391826,0.15122046979214843,0.1533643744849912,0.1919360934678374,0.14319724076821883,0.1644608317563754,0.1860788999119455,0.5145829224360128,0.9316561105664434,0.6939021221797921,0.7590888010356405,0.6113826877070505,0.0357471422853479
13,0.0,-126.0,0.5485465525481862,0.10660673157374603,0.17383909726606742,0.22045236030503848,0.09684130627024574,0.17902817215673417,0.20516181328138589,0.9631833943836823,0.2979380892390273,0.6891944658983913,0.5069493496088046,0.18384743313240268,0.6364640988873924,0.11900671265206011,0.144174496359067,0.11319231422671774,0.15401229690403376,0.16646749836807265,0.5523766247226309,0.319220518959682,0.5763895462974485,0.09782970706386367,0.11079956458075423,0.003922103414381317,0.034858523239795255,0.1287827600822294,0.1387468344588464,0.17513221678469107,0.1280502854837254,0.13610360141003414,0.19074642883954124,0.22313743678991357,0.8809858541095035,0.8278459940799652,0.8644412772070245,0.8810887585772423,0.2989002786290166
14,0.0,-1.0,0.49914477640510274,0.11022582701005704,0.16993309948559537,0.2109736658811059,0.09496449725974396,0.16815033789086628,0.19833597304353287,0.5079712188287288,0.40022738683606335,0.9097799138795511,0.726959949249109,0.389091511344377,0.22541374648704154,0.11048543456039805,0.15254393898255184,0.11937540903071286,0.15879278612638942,0.6412812752561167,0.887576663120188,0.8238858416736886,0.6235541263003956,0.10878436757398664,0.09727355570635295,0.34254740348739554,0.2513203889915754,0.11996101420814521,0.1537520047188918,0.19831919757349248,0.1370214987115528,0.15163839716044972,0.15687258489714145,0.12636618387676293,0.9539556336146031,0.21819256458584024,0.5715558614236949,0.4963282579319889,0.0155134562395564
15,1.0,5.0,0.6209340400004255,0.11684153864555728,0.16582019747493065,0.20470576314039285,0.09912322906774348,0.17791671621901145,0.2091212314738152,0.6397130420383098,0.7023231709068494,0.579304409906558,0.8379723547194025,0.47689805148254305,0.5633317841140943,0.12423594613677635,0.15254393898255184,0.12251434864945412,0.14482128837434866,0.41721964526429084,0.9551373396100477,0.41364557474081504,0.5627905874889275,0.11000099875256815,0.10956859107505952,0.8471371461201797,0.09996314653937496,0.138388048999334,0.14100393743211237,0.19050795159981745,0.13769097926155943,0.14854954631394657,0.20811814345592247,0.6070841117766006,0.2405444607651183,0.3910500283398647,0.755981518346775,0.752586688644017,0.1797379156807338
16,0.0,-3.0,0.5469308007245981,0.09968711014894023,0.173828125,0.19503887082531138,0.1027331473747169,0.1729811705115979,0.19665553864284183,0.500661765961705,0.7344964273878621,0.5607434265875322,0.3892570519615688,0.08510186551919227,0.8126701398470969,0.10951999318046907,0.15351612197756706,0.1195082698498309,0.16089293223921072,0.30090192803178734,0.3251417592182035,0.18395189977984464,0.19492915862931207,0.10293872591693946,0.09796825159362854,0.8909629701569901,0.9042917320752724,0.12308247231846249,0.1417359057448723,0.1625315802284675,0.13403222370298978,0.17730850003077664,0.17803640259545883,0.7010155782080139,0.07033205146015004,0.4452883985551252,0.5820221526865149,0.4294135242439854,0.05854537283325439
17,0.0,-49.0,0.6192114756385737,0.10980690960936473,0.17921983979616346,0.20583009457324566,0.11192477123699683,0.17438683035585714,0.2117497382764764,0.6886614434426462,0.7551994656404766,0.3090278807942583,0.07037331876132691,0.5771282114665522,0.9163604673570293,0.1220351511860415,0.14500555619742644,0.12470668712021826,0.14906579611790768,0.2622198874159082,0.18950751350082437,0.7514944016316472,0.3070095310953285,0.1011694450855772,0.11000099875256815,0.3406941129016726,0.9279359576583851,0.12808564262602617,0.17205483596081206,0.21197058982899844,0.14834356661826817,0.17742714785268573,0.17838613970019263,0.764215734330031,0.640042313750436,0.03836481482746272,0.1973447654260116,0.831577220594506,0.4708910814997849
18,0.0,-50.0,0.6080715225715639,0.10475625027015453,0.17191938347394833,0.1913065748122794,0.1005331966507905,0.16923577361276929,0.20673622847498815,0.32912987710063274,0.39446879389083433,0.23529196915389683,0.4857392313907169,0.49197549440105787,0.010588381999048532,0.11407320155277491,0.15440808887540916,0.1264949665500569,0.14836038292838236,0.7427903295736722,0.7848193411380516,0.9871653604435151,0.20192541424867716,0.11456113658111522,0.09927478186008795,0.21211251656118144,0.20593774217143931,0.13449081043487934,0.15124680007162575,0.19056900397106175,0.1435481158425393,0.16262981802638712,0.17727915499639907,0.04381160033430987,0.5907340631829306,0.6577162089952481,0.17904156585586928,0.640909657971073,0.34291343019672554
19,1.0,-101.0,0.6196056268405735,0.10033475935561412,0.16529023509090382,0.2091212314738152,0.10518344110119116,0.17860150765084892,0.20795049459697132,0.11470187182100636,0.8315741369596052,0.789649177079726,0.42144246304183347,0.003247947337252729,0.5018094161496851,0.11147536863585608,0.1478710408652164,0.12441268273371492,0.1453733911400656,0.059412775614807546,0.5959115865578382,0.6685629949365722,0.9375900447330017,0.10106884567877622,0.11125004876715543,0.5937492423037579,0.913930953519148,0.14775774134559208,0.16021649331651477,0.20717925692233402,0.12719196962436333,0.16806999009375223,0.23151460328627033,0.19190262578198755,0.9335832635454409,0.43155471544251006,0.11658130689080676,0.1721664710975801,0.62021089412759
20,0.0,-130.0,0.5314797297404672,0.09666106438470813,0.17241791029651074,0.21138010566812013,0.1052012030738659,0.18006922768150171,0.2025984762482803,0.1910629291026239,0.8902416285732706,0.9887569786709207,0.5934677472337648,0.11429529037097944,0.9461560562093675,0.11568832725257983,0.14701725989499073,0.12108114853787104,0.15440808887540916,0.04348704373471514,0.47274035101456396,0.24393687453758975,0.2625583439507849,0.11086840081983332,0.09896689930031172,0.8836772855416285,0.8691627725951891,0.15293826297649807,0.17588728634796577,0.17935762497611046,0.15863177831082728,0.1600512740900504,0.16184117619527605,0.08671612205253304,0.7767437813051926,0.7335937611614047,0.5442537602789599,0.5487301530746408,0.844536705382981
21,0.0,-163.0,0.5907097326786228,0.09955582356517265,0.17085099787991437,0.21417687694786433,0.09367689539171112,0.17073932325011204,0.2041926568544551,0.5903099294638094,0.9468144191086262,0.8533606645709063,0.5086781157219371,0.41345849146700847,0.19488504362822415,0.11701028266780665,0.14805151295505645,0.10785778034638945,0.15330476135305005,0.8012614513023154,0.40942338760660796,0.12096039254476848,0.922320057412833,0.1095299002334015,0.11182765913324932,0.4882865184268775,0.2659507160563083,0.11953679418727543,0.1605384470235588,0.21048334468996882,0.15953251482755595,0.1680981338273107,0.2118803076515319,0.25686079342135404,0.5554573050831881,0.7182054254079885,0.7657637143822368,0.520691722444905,0.014887754388838556
22,0.0,-65.0,0.6312674038442425,0.09797301940783365,0.16435288661258926,0.19889296278282761,0.12037543079849596,0.1740035982307999,0.2114071738708564,0.5321407913678485,0.18354443334217987,0.8959933047794401,0.7016477997250488,0.31182732059216506,0.2081374549697818,0.12006874658398825,0.15900884716443453,0.1312593002657336,0.16003711270016793,0.8965298836538759,0.45210919237592306,0.6986798964634136,0.33441075694141037,0.10497731443097065,0.09769096605157652,0.162885696709363,0.30601713158680954,0.11992746430529623,0.14403728428922688,0.17927319169766792,0.14783004378054945,0.15484549505912332,0.15994446236059365,0.3074361595721476,0.7521841120455438,0.01762819227368913,0.004128674085820683,0.8130861875007075,0.6712317910873103
23,1.0,-102.0,0.5807058104421291,0.09237134685963642,0.1757595472713538,0.20231584629029,0.0980175078234673,0.17017985086556223,0.20558902135844948,0.4702051698886294,0.5133760919374907,0.666915869218034,0.5520153349211805,0.9186116438565948,0.1750908390943127,0.12047472828875773,0.14732829816911022,0.12251434864945407,0.15254393898255184,0.041719006546949954,0.6902374599495997,0.37182173792655737,0.12549720835819156,0.10574969012628618,0.09678430174035485,0.5404990448952165,0.9646685542237313,0.1198623309598114,0.14524116363976738,0.15440368923978517,0.1334075301102127,0.13936694339548295,0.19741339693465476,0.9535621703594664,0.3754529186845963,0.16254517154235484,0.1504666341240895,0.5358548461478757,0.3239318355462721
24,0.0,-53.0,0.5440215737048026,0.09998654644832607,0.17198593720899466,0.20180611489202327,0.11012407485307142,0.17438683035585714,0.21431931731738654,0.11510201036569823,0.6532252547440192,0.1500765456493627,0.8325556121804792,0.4824819504421123,0.6724423772493313,0.11423360454021401,0.15360306828931064,0.12355611389668263,0.14709508112314634,0.4483155352749225,0.5038943934006901,0.003988781784269196,0.9904086722441345,0.10966139339921299,0.11214558854236714,0.33247518075273264,0.15515590812086802,0.1525564338517353,0.1631466966839774,0.202433808138255,0.12949723915310446,0.135391520796524,0.2138009114465359,0.9365778772897898,0.13256902865788556,0.6614004478659945,0.7116930748945556,0.5927923359963921,0.055487315648243975
25,0.0,-47.0,0.5441898364771249,0.10182584578533076,0.17117444230160536,0.20673622847498815,0.11482525578213908,0.16749114511342458,0.20522688057310043,0.9268315993003735,0.37444638770258204,0.5942787746577046,0.43687087485223375,0.3934718380953158,0.7297516631888651,0.11957974914779677,0.15251892972933312,0.11288994917617781,0.15191747252054733,0.7551512889220845,0.2708700149665378,0.6911667571095447,0.2627986684700011,0.10624553197304867,0.09354179716490525,0.17501754284107768,0.30743420623722845,0.15517950840233288,0.18198912968302386,0.1842470298879396,0.13039812910582155,0.1838163147716327,0.19691315553493044,0.4210852736070303,0.084522441810552,0.7859947251194106,0.8909883628868642,0.627469146044757,0.06217871910590563
26,0.0,-32.0,0.5150328038702972,0.10434521793421968,0.17995267457831968,0.19523435936874686,0.09736084146234106,0.18425744398548055,0.20877435416504406,0.9441966772876803,0.14109126833513072,0.4866643192612371,0.2632324339418053,0.3491660995300373,0.7299920076694784,0.10533846119176979,0.1425915019409686,0.10533846119176986,0.15239382189946218,0.7603330795199382,0.6194486835768938,0.2603330795199382,0.13196882422899223,0.09782970706386368,0.11247015663193725,0.2732871172376092,0.01090250453983241,0.14136469194964946,0.15860368728677482,0.16093280908395693,0.14007776886329734,0.18548515153248077,0.19009386319095148,0.5560027121831712,0.9375642222354974,0.21410965938276713,0.9703270487711724,0.23627938189264214,0.5381301462671894
27,1.0,222.0,0.6254392987382948,0.10698579447770397,0.16694363786217267,0.19804726023138075,0.10427954131069711,0.16947228597293018,0.19535155859453104,0.9678411217816311,0.015216975570706486,0.5614333634377234,0.4084859095003014,0.008478312574322234,0.3496074203015025,0.12410814651444114,0.1463932007925274,0.11535018015807345,0.1519927848308103,0.20450238090118447,0.7168561650317153,0.19163357437440065,0.21204772496072866,0.09321498088070546,0.1188039556698871,0.5768341357252353,0.09857154799208848,0.16256508499674166,0.18791776971899105,0.1888921368201785,0.15763066664085293,0.1592622556951254,0.16840514904017695,0.1583554369908858,0.9065896068803437,0.5895028772095126,0.6151314362075174,0.8791045356681765,0.3160108579264002
28,1.0,-74.0,0.5859895810187242,0.09602106768855997,0.17120786719383693,0.19906550478501417,0.10097825478810285,0.1673886239145768,0.2013519370134355,0.8948070949241651,0.34492455467381583,0.4156583475555952,0.6155617146117944,0.5593174744879857,0.09621970512288136,0.12698617358299294,0.14805151295505645,0.12406879706940828,0.15811870818757107,0.1872684189950358,0.6677769892841307,0.8026181596247244,0.8534478734357104,0.11623600992954068,0.1064368506129469,0.5676811725261499,0.5387205535449603,0.1258045595474168,0.16770533051487752,0.17010747513385233,0.15517913839238542,0.17502932941515892,0.1884816310953412,0.023137013156746912,0.7113110746715433,0.8396939101885702,0.26064486377321117,0.7610405513905361,0.08424653832154008
29,0.0,-165.0,0.5137869702330432,0.11094109292830837,0.17505274386528658,0.20434205702579009,0.10038440545432527,0.16632553793784194,0.209858714214208,0.0832346045188742,0.75439151942169,0.3504508929205192,0.5024215838612834,0.9960213336362742,0.1294429725181542,0.1235264711003273,0.1557854422078849,0.12108114853787112,0.1607268797768827,0.9393282979046371,0.5045513087770312,0.9526686264863364,0.4044659265149086,0.10675495308734191,0.09959022487485908,0.8818957855096178,0.6114227485365301,0.14568160435318342,0.19452813419747345,0.21259035658456374,0.1407779341941289,0.1441706510710524,0.2130564864214419,0.7031242911547928,0.3587193643375336,0.9518601173192033,0.2911147086001354,0.6431503547041868,0.45577149226387365
30,0.0,-38.0,0.6106257196771604,0.11028231541996096,0.18095679409219484,0.19956312147570002,0.12042198669190991,0.18095679409219484,0.20140876525776194,0.7799450004060346,0.7018261154289179,0.49832595893276876,0.3291183970782906,0.40331079799358893,0.5898495001579829,0.12663963698720088,0.14978062164092065,0.11535018015807348,0.15359065040107422,0.07165374610699554,0.912720204453242,0.15831741468711683,0.979789047345669,0.11488625913947455,0.11225891654838839,0.21655000830647017,0.7311169907729461,0.1428191719900644,0.14650034473304002,0.17687735776264427,0.14419550630038439,0.15960694494529437,0.16951670150591433,0.8580396468716915,0.17096801888534546,0.47259613534422934,0.03519390412222551,0.625086329299926,0.6247148803316888
31,0.0,-161.0,0.50835307765617,0.10908991636863756,0.16148458287964365,0.1976809520137499,0.11237459351019535,0.17383909726606742,0.1976809520137499,0.7831129247911086,0.6639430547067646,0.3502116363781101,0.10109509202299506,0.33293729713476505,0.679149978000387,0.12379300073610783,0.14948744623556603,0.11918096140953044,0.14971693669325625,0.46119008196803285,0.8247126169710415,0.824041431633708,0.4436755392566968,0.10895566938266682,0.1127411694504829,0.06606616548041878,0.5926599375666178,0.14332587723385226,0.1523274945667492,0.15559772263285065,0.1371118926806147,0.13992270092286693,0.15414692368119268,0.3241814073689384,0.2933203618692193,0.995173811767798,0.7107938558247939,0.23363105956565458,0.947030541484367
32,0.0,-35.0,0.6064130740726572,0.11216379041429564,0.178002459219757,0.20531050821902966,0.10670016430997427,0.1756727095450692,0.18961413905222266,0.3853221649131268,0.8052570682704422,0.7237644062226902,0.41971130122588324,0.3339532888416987,0.5960710657572954,0.11958995698845287,0.15958357981105856,0.11677008994708359,0.15637202266600075,0.11505937666594367,0.6681129939191286,0.7808954310651819,0.05929699684596751,0.09981978389984873,0.09801150659666061,0.8820995113805968,0.10444929293033411,0.1581271616406198,0.16438340265283502,0.1855963812347484,0.14714854743949105,0.15993123460559078,0.16113852857582572,0.5164309964339276,0.7595530575231193,0.25937313074971996,0.8678136410021817,0.4357638696144981,0.16174708111436975
33,0.0,-44.0,0.5555670842987821,0.11696939738012413,0.17515077907379187,0.20508742538434982,0.09637714609233383,0.17312445354719716,0.19470608985283755,0.2507248030422378,0.5212291473241533,0.37391764102229524,0.3604379387969067,0.6152109242669904,0.4079790471673149,0.10355025953613059,0.15850424660369908,0.11728121252997004,0.15201788064289098,0.010943923895639439,0.35732521329743316,0.030639625828658142,0.9051497379682845,0.10005728881999022,0.10661987549965767,0.6761467483032815,0.6759302846160181,0.1540832444134587,0.17492855895952297,0.1936170585842551,0.14597012937384346,0.1664152702314652,0.4228033091515269,0.7763063174305073,0.4361781269828386,0.7837775577100213,0.09546780022176837,0.5144456291082711,0.09288788412228755
34,1.0,-89.0,0.6100757189173325,0.10751423731064555,0.17312445354719716,0.205291927241733,0.1026057583442965,0.1635268413198006,0.2064130658649438,0.07970325785699295,0.42011364304974663,0.8290166599718064,0.19186472933269635,0.6096529508558233,0.410540297360058,0.11133292204577226,0.15712644813374035,0.11891435994025282,0.1484503489504677,0.526402915362459,0.14051324233927567,0.9300237098460231,0.23459769365805028,0.09824475452936252,0.10727776002107285,0.7537437506564655,0.08419523626386875,0.13945249424913495,0.18182074537802786,0.20395453529197094,0.1490007220337797,0.16880421973132864,0.20749868933804122,0.18856777471169633,0.4119889942852514,0.6066785610717196,0.17278348753667744,0.7897537500324358,0.060650802040540415
35,1.0,-56.0,0.6173852531290733,0.11504200964334989,0.17047100565647888,0.20508742538434982,0.10097208685878167,0.1700228686939091,0.20582082774774185,0.5699223732055171,0.18733343483618983,0.8210578663680245,0.34315653619297365,0.2761386225130032,0.7355351847664512,0.11260845466704528,0.15393797261904713,0.12308097245817486,0.14680953494504792,0.8743039890880812,0.41126002965211295,0.4473474788813035,0.19170021723603936,0.11159241594305112,0.1118049152953545,0.055504597654633066,0.6411847094785526,0.12736875087934138,0.17488110042519775,0.18686732078877222,0.14621808444328413,0.16408257997806072,0.1826383865020016,0.29773601145896045,0.9286191303022386,0.6148211059246134,0.014760186745288515,0.9366763133201663,0.6124653619374978
36,1.0,-22.0,0.5321683239352001,0.10757214964304888,0.18125168372062783,0.20125718761427192,0.11442862158907408,0.17191938347394833,0.1949410530395182,0.9018765542743024,0.5173305423666864,0.2671961346801826,0.890664927279498,0.15803183008480357,0.08879132547198473,0.1235264711003273,0.1519927848308103,0.10562777363222235,0.14449165420454438,0.2356172356882439,0.8674603683821568,0.6810317075217468,0.17167422136741997,0.11125766837257295,0.11304153276269858,0.4179354361546247,0.8596385138928198,0.13490480955289552,0.14660310943137006,0.1547526082828153,0.1496016275855505,0.18785735223192415,0.19996948149460156,0.6988919849840226,0.024515558395198,0.6666402941505759,0.6866216619635482,0.21983647646753382,0.408537386175754
37,0.0,-206.0,0.6078205333659352,0.11449935562881246,0.17085099787991437,0.20884742884497345,0.11208046952344967,0.1712746974093262,0.188999537553171,0.150330214047075,0.3520817157506488,0.1552672966420224,0.7898299737576201,0.33356434504373234,0.8938666502371543,0.10821934106826744,0.1562988204979887,0.1062959459480934,0.15351612197756706,0.7340789756756766,0.8014867849480735,0.15850542133639917,0.9104921225913126,0.100867345869085,0.10553303082266718,0.7315035829385554,0.844807840834535,0.1411462658456631,0.1609526421472098,0.22286790997815142,0.12349084859760455,0.14013794028669124,0.20847083845455452,0.40185914291519065,0.9278590680732094,0.6470953333535919,0.38466509316610786,0.5760641038439857,0.8678318935669272
